	logFC	logCPM	LR	PValue	FDR	gene
GTF3C2	0.009944668	5.087844	0.002810394	0.9577214	0.99172	GTF3C2
SH3GL1P2	0.02242993	0.8770833	0.002809698	0.9577267	0.99172	SH3GL1P2
QRICH2	-0.01968533	5.27515	0.002794019	0.9578447	0.99172	QRICH2
WDR3	-0.01188321	5.393031	0.002793698	0.9578471	0.99172	WDR3
KLHL17	0.01544316	2.921708	0.002790983	0.9578676	0.99172	KLHL17
PCDHGB3	-0.01688457	2.220635	0.002787272	0.9578956	0.99172	PCDHGB3
PDK3	0.01655387	4.931496	0.002785176	0.9579114	0.99172	PDK3
VHL	-0.01057549	5.555796	0.002772855	0.9580045	0.9917364	VHL
ANKRD20A11P	-0.03109222	1.51909	0.002769893	0.9580269	0.9917364	ANKRD20A11P
SEC14L1	0.01430966	6.388529	0.002747379	0.9581977	0.9918615	SEC14L1
SLC46A1	0.01263527	3.545506	0.002730997	0.9583224	0.991939	SLC46A1
RBM33	-0.008873905	6.472943	0.002708843	0.9584916	0.9919699	RBM33
SRARP	-0.03785329	0.2646303	0.002708769	0.9584922	0.9919699	SRARP
ZNF75A	-0.01266512	4.671874	0.00269604	0.9585897	0.9919699	ZNF75A
AL356740.1	0.02156487	0.4224276	0.00269598	0.9585902	0.9919699	AL356740.1
TSPAN6	-0.01517707	6.901173	0.002690597	0.9586315	0.9919699	TSPAN6
SLC11A2	-0.01099199	6.954244	0.002680287	0.9587108	0.9919699	SLC11A2
AC104785.1	0.02303473	0.3416222	0.002677338	0.9587335	0.9919699	AC104785.1
DDX55	-0.01227397	4.611728	0.002667852	0.9588066	0.9919699	DDX55
PRRT3-AS1	0.0265424	0.1836578	0.002648042	0.9589597	0.9919699	PRRT3-AS1
AC006486.2	0.02658524	0.1831927	0.002636315	0.9590506	0.9919699	AC006486.2
Z82217.1	0.02365174	3.306284	0.002634773	0.9590625	0.9919699	Z82217.1
AL035530.2	-0.02512015	1.814083	0.002632498	0.9590802	0.9919699	AL035530.2
CADPS2	0.01562065	7.743136	0.00263106	0.9590914	0.9919699	CADPS2
C3orf49	-0.02434432	0.4885924	0.002630634	0.9590947	0.9919699	C3orf49
PCED1A	0.01357795	5.095088	0.002629898	0.9591004	0.9919699	PCED1A
ZDHHC17	-0.01319517	6.11955	0.002612907	0.9592326	0.992055	ZDHHC17
AC004687.1	-0.0296321	1.979789	0.002582813	0.9594679	0.9921403	AC004687.1
MRPL38	0.01843082	2.067173	0.002569542	0.959572	0.9921403	MRPL38
KRTCAP3	0.0219123	2.799152	0.002567723	0.9595863	0.9921403	KRTCAP3
ZNF222	0.01615964	2.194606	0.002539525	0.9598087	0.9921403	ZNF222
CYP4F11	-0.04350018	1.378903	0.002539243	0.9598109	0.9921403	CYP4F11
AL136295.7	0.02096947	0.5939296	0.002538935	0.9598133	0.9921403	AL136295.7
AC006994.1	-0.01994648	1.063394	0.002537271	0.9598265	0.9921403	AC006994.1
MTCO1P31	-0.06770193	1.259088	0.00253548	0.9598407	0.9921403	MTCO1P31
AC020663.3	-0.02887874	0.3609998	0.002533871	0.9598534	0.9921403	AC020663.3
ZNF658B	-0.02009605	0.8761974	0.00252712	0.9599069	0.9921403	ZNF658B
QSOX2	0.01309395	4.077506	0.002514778	0.9600048	0.9921403	QSOX2
AC136603.1	0.02487495	0.3338565	0.002502984	0.9600986	0.9921403	AC136603.1
AC004980.1	0.01763517	1.849333	0.00250004	0.9601221	0.9921403	AC004980.1
TLE4	-0.0140376	4.841679	0.002493531	0.960174	0.9921403	TLE4
ENTPD6	0.01329004	6.790134	0.002486287	0.9602318	0.9921403	ENTPD6
PAK2	-0.01308314	5.398139	0.002485248	0.9602401	0.9921403	PAK2
MT-RNR2	0.07347238	15.43868	0.002481459	0.9602704	0.9921403	MT-RNR2
TMC8	-0.02454314	4.543488	0.002479196	0.9602885	0.9921403	TMC8
STARD7-AS1	-0.01590699	2.124114	0.002474267	0.960328	0.9921403	STARD7-AS1
BAZ1B	-0.008547757	6.797963	0.002471745	0.9603482	0.9921403	BAZ1B
MTRR	0.01020534	4.710426	0.002468833	0.9603715	0.9921403	MTRR
IFT52	0.01212066	4.262619	0.002463722	0.9604125	0.9921403	IFT52
MSL2	0.01117292	5.104784	0.002428179	0.9606989	0.9923107	MSL2
TGFBRAP1	0.009643095	5.101434	0.002425184	0.9607231	0.9923107	TGFBRAP1
CLVS1	0.02544321	0.9956477	0.002407568	0.9608659	0.9923107	CLVS1
BSG	0.01102346	6.830999	0.002406851	0.9608717	0.9923107	BSG
CRELD1	0.01272819	5.191059	0.002406451	0.960875	0.9923107	CRELD1
AC010654.1	-0.02312836	1.225333	0.002398858	0.9609367	0.9923107	AC010654.1
ADCY9	0.0124495	5.843175	0.002393823	0.9609777	0.9923107	ADCY9
SLC5A3	0.01033324	6.632025	0.002380018	0.9610903	0.9923107	SLC5A3
KLHL2	0.009419981	5.76478	0.002377646	0.9611097	0.9923107	KLHL2
AL161725.1	-0.0185721	2.128434	0.002377007	0.9611149	0.9923107	AL161725.1
ANKRD28	-0.01391123	7.011912	0.002350072	0.9613357	0.9923107	ANKRD28
TWF1	-0.01153506	5.188342	0.002346277	0.9613669	0.9923107	TWF1
COPG2	0.01158935	4.506705	0.002343874	0.9613866	0.9923107	COPG2
RABGAP1	0.008781215	6.623509	0.002334565	0.9614633	0.9923107	RABGAP1
ZBTB39	-0.01104221	3.818846	0.002333224	0.9614744	0.9923107	ZBTB39
PTPRVP	-0.02568399	0.8882181	0.002323337	0.961556	0.9923107	PTPRVP
EPSTI1	0.01739914	4.456186	0.002323313	0.9615562	0.9923107	EPSTI1
METTL27	0.02126589	2.395548	0.002319894	0.9615845	0.9923107	METTL27
CC2D1B	0.009413002	5.680118	0.00231008	0.9616658	0.9923107	CC2D1B
NPIPB4	0.0250331	1.087678	0.002309828	0.9616679	0.9923107	NPIPB4
MTRNR2L3	0.04989975	2.465211	0.002304331	0.9617135	0.9923107	MTRNR2L3
ZNF587B	-0.010673	5.034996	0.002299041	0.9617574	0.9923107	ZNF587B
GBA2	0.008652033	6.199669	0.002291032	0.961824	0.9923107	GBA2
APBB3	0.0118568	4.655462	0.002286458	0.9618621	0.9923107	APBB3
LINC01354	0.01708014	1.874939	0.002281083	0.961907	0.9923107	LINC01354
MIB1	-0.008828293	7.575787	0.002279204	0.9619226	0.9923107	MIB1
STARD13	0.01146348	5.597942	0.002261961	0.9620669	0.9923107	STARD13
LYL1	-0.02172709	2.548263	0.002257354	0.9621055	0.9923107	LYL1
PAMR1	0.01869763	2.769355	0.002250664	0.9621616	0.9923107	PAMR1
IFT27	0.009562784	4.304033	0.002239057	0.9622592	0.9923107	IFT27
HK3	0.02256767	2.365881	0.002237593	0.9622716	0.9923107	HK3
MRPS6	0.01253443	3.42059	0.00223465	0.9622964	0.9923107	MRPS6
CABLES2	-0.013814	2.282907	0.002224165	0.9623849	0.9923107	CABLES2
BIN3	-0.01253894	3.99225	0.002215966	0.9624542	0.9923107	BIN3
AC079193.2	0.02174215	0.5615201	0.002214896	0.9624633	0.9923107	AC079193.2
AL158211.5	-0.01805714	1.980168	0.00221456	0.9624661	0.9923107	AL158211.5
PNN	-0.009943963	6.132665	0.002209888	0.9625057	0.9923107	PNN
TACC2	0.01933616	7.702785	0.00220798	0.9625219	0.9923107	TACC2
AC005104.1	0.02264597	0.5382746	0.002204894	0.9625481	0.9923107	AC005104.1
AC009365.3	-0.02571951	0.1039951	0.00219963	0.9625928	0.9923107	AC009365.3
ZNF20	-0.01995307	0.4854889	0.002196053	0.9626232	0.9923107	ZNF20
C12orf4	0.009754283	4.541165	0.002173641	0.9628142	0.9924562	C12orf4
ACTL10	-0.01586262	1.734187	0.002166663	0.9628739	0.9924569	ACTL10
CASK	-0.009054274	5.537987	0.002152027	0.9629995	0.9924569	CASK
BSPRY	-0.02525039	6.800165	0.002147992	0.9630341	0.9924569	BSPRY
MPZL3	0.01460262	5.227577	0.002143563	0.9630722	0.9924569	MPZL3
TMEM167A	0.01108929	6.712709	0.002140868	0.9630954	0.9924569	TMEM167A
AC004494.1	0.01992555	0.9676601	0.002138674	0.9631143	0.9924569	AC004494.1
DPP10	-0.02625645	0.8558711	0.002120262	0.9632733	0.9925693	DPP10
SERPINI1	0.01347936	4.656657	0.002107054	0.9633878	0.992625	SERPINI1
TAS2R64P	0.02901084	2.188267	0.002102475	0.9634276	0.992625	TAS2R64P
C9orf139	-0.02264939	1.274264	0.002096784	0.9634771	0.992625	C9orf139
KCNQ1OT1	-0.01130184	7.242086	0.002071939	0.963694	0.9927888	KCNQ1OT1
RNF224	-0.02069466	0.8395498	0.002062801	0.9637741	0.9927888	RNF224
SIGLEC14	0.03160157	0.3515819	0.002061457	0.9637859	0.9927888	SIGLEC14
MMP24	-0.01759009	1.747005	0.002049491	0.9638911	0.9928289	MMP24
GCNT2	-0.01204285	4.590939	0.002045678	0.9639246	0.9928289	GCNT2
LRRC37A17P	-0.01343091	2.053547	0.002027714	0.9640833	0.9928757	LRRC37A17P
ARID3B	-0.01662211	2.072867	0.002019792	0.9641535	0.9928757	ARID3B
NAA16	0.01036365	4.813204	0.002016209	0.9641852	0.9928757	NAA16
IL21R	-0.03402728	2.124382	0.002009461	0.9642452	0.9928757	IL21R
LETM1	0.009858251	5.460576	0.002006814	0.9642687	0.9928757	LETM1
ARPC1B	-0.01220719	4.897864	0.002000065	0.9643288	0.9928757	ARPC1B
FDXACB1	-0.01700451	0.8797094	0.001997222	0.9643542	0.9928757	FDXACB1
BRPF3	0.01167293	5.058134	0.00199156	0.9644047	0.9928757	BRPF3
AC021078.1	0.01157836	5.955741	0.00198992	0.9644194	0.9928757	AC021078.1
AL358472.2	-0.02173071	0.5455519	0.001975172	0.9645514	0.9929602	AL358472.2
ZNF701	-0.01284477	3.590583	0.001955136	0.9647315	0.9929608	ZNF701
DOCK10	0.01630705	5.724956	0.001950364	0.9647745	0.9929608	DOCK10
ARHGAP17	0.01383738	4.950658	0.001949476	0.9647825	0.9929608	ARHGAP17
ZNF430	-0.00956178	4.08556	0.001936859	0.9648966	0.9929608	ZNF430
AL021578.1	-0.02735384	2.167894	0.001929757	0.964961	0.9929608	AL021578.1
CDC25A	0.01649339	1.520688	0.001924425	0.9650094	0.9929608	CDC25A
AGTRAP	-0.0115899	3.968485	0.001914215	0.9651023	0.9929608	AGTRAP
KSR2	-0.02603955	1.077912	0.001913448	0.9651093	0.9929608	KSR2
LRRFIP1P1	-0.01576213	1.523542	0.001910706	0.9651343	0.9929608	LRRFIP1P1
PGLS	0.01069795	4.284276	0.001905476	0.965182	0.9929608	PGLS
AL133517.1	-0.02126315	0.25653	0.001904305	0.9651927	0.9929608	AL133517.1
AC024909.2	-0.01771892	2.072307	0.001899872	0.9652332	0.9929608	AC024909.2
AL353583.1	0.02037209	3.461518	0.001888155	0.9653405	0.9929608	AL353583.1
DDX56	0.007535956	5.640953	0.00187551	0.9654567	0.9929608	DDX56
XPOT	-0.008705345	6.323052	0.001873557	0.9654747	0.9929608	XPOT
SEMA3G	-0.02045385	6.032276	0.001873151	0.9654784	0.9929608	SEMA3G
CENPCP1	-0.02138157	0.09558823	0.00187294	0.9654803	0.9929608	CENPCP1
AC012100.3	0.02220135	0.1191152	0.001872188	0.9654873	0.9929608	AC012100.3
METTL16	-0.007378535	5.202859	0.001870743	0.9655006	0.9929608	METTL16
AGO4	-0.008917665	5.669764	0.001865191	0.9655518	0.9929621	AGO4
PMVK	-0.01509707	2.784385	0.001857048	0.965627	0.9929881	PMVK
HAUS2	0.009372287	4.3633	0.001849941	0.9656928	0.9930044	HAUS2
ENOX1	-0.01905183	1.142113	0.001832573	0.9658541	0.9930819	ENOX1
NFATC3	-0.01293546	5.242042	0.001830313	0.9658752	0.9930819	NFATC3
RIPK3	0.01369751	2.350375	0.00182573	0.9659179	0.9930819	RIPK3
INHA	0.02029417	0.407709	0.001816345	0.9660056	0.9931206	INHA
EREG	-0.04122114	0.2221577	0.001809791	0.9660669	0.9931281	EREG
ERI3-IT1	0.0223316	0.1463562	0.00180491	0.9661127	0.9931281	ERI3-IT1
KIF4A	-0.03775305	0.568186	0.001792916	0.9662254	0.9931867	KIF4A
AC069079.1	0.02451218	0.4078632	0.00178072	0.9663404	0.9931867	AC069079.1
AL360268.1	0.02836002	0.2087861	0.001780074	0.9663465	0.9931867	AL360268.1
CARS	0.009498756	5.245115	0.001777643	0.9663695	0.9931867	CARS
MAP10	-0.01347681	2.429342	0.001767293	0.9664675	0.9932115	MAP10
IGLV1-47	-0.0324024	4.588343	0.001764551	0.9664935	0.9932115	IGLV1-47
UBE2D4	0.0106436	3.830427	0.001745839	0.9666715	0.9932272	UBE2D4
FBXL6	0.01147458	3.201797	0.001742495	0.9667034	0.9932272	FBXL6
AP005131.4	-0.01774877	2.270719	0.001736822	0.9667576	0.9932272	AP005131.4
PRIMPOL	-0.01005538	4.142643	0.001727785	0.9668442	0.9932272	PRIMPOL
AP001646.1	0.02995391	-0.0535683	0.001723185	0.9668883	0.9932272	AP001646.1
SCARA3	0.01796261	5.418256	0.001722335	0.9668965	0.9932272	SCARA3
AC090517.2	-0.01817433	0.5003867	0.001716968	0.9669481	0.9932272	AC090517.2
AL157402.2	0.02206422	1.21362	0.001696321	0.9671473	0.9932272	AL157402.2
ARSG	0.0105634	3.515057	0.00168563	0.9672509	0.9932272	ARSG
RGS16	0.02547817	4.251255	0.001684999	0.967257	0.9932272	RGS16
ZNF74	0.009272332	3.495154	0.001684719	0.9672598	0.9932272	ZNF74
SMG8	-0.009360775	4.153696	0.001681784	0.9672883	0.9932272	SMG8
RAD50	0.008969163	6.099314	0.001681571	0.9672903	0.9932272	RAD50
POLR2D	0.008124579	4.614395	0.001681285	0.9672931	0.9932272	POLR2D
ZNF891	-0.01058714	4.478741	0.001676924	0.9673355	0.9932272	ZNF891
ADA2	-0.01593811	5.108859	0.001676492	0.9673398	0.9932272	ADA2
C10orf113	-0.03702489	2.287175	0.001674642	0.9673578	0.9932272	C10orf113
TUBE1	-0.01057659	4.622018	0.001667799	0.9674245	0.9932444	TUBE1
PCBP2	-0.008627866	5.907074	0.001656096	0.9675389	0.993259	PCBP2
AL157938.2	0.01514271	1.208067	0.001651168	0.9675872	0.993259	AL157938.2
MED31	0.01264049	1.945223	0.001650025	0.9675984	0.993259	MED31
C12orf75	-0.01424538	2.431442	0.001645955	0.9676384	0.993259	C12orf75
NCOA1	-0.009232218	6.664483	0.001633732	0.9677587	0.9933312	NCOA1
KDELR2	-0.01014739	7.146134	0.001617762	0.9679166	0.9934404	KDELR2
CPNE7	0.02557942	0.3993646	0.001612881	0.967965	0.9934404	CPNE7
ITGAX	-0.0163662	4.648351	0.001595304	0.96814	0.9934749	ITGAX
AP2A1	0.009787492	5.162134	0.001584887	0.9682441	0.9934749	AP2A1
MTG2	-0.009796294	4.17508	0.00158145	0.9682785	0.9934749	MTG2
SPDEF	0.02131757	6.135726	0.001580224	0.9682908	0.9934749	SPDEF
EIF4BP5	-0.01808041	0.4595502	0.001580191	0.9682911	0.9934749	EIF4BP5
STK40	-0.009774797	5.38115	0.001574621	0.9683471	0.9934749	STK40
NCKAP1L	-0.01529663	5.722549	0.001574498	0.9683483	0.9934749	NCKAP1L
ZNF718	-0.01290638	3.769119	0.001561254	0.9684816	0.9934838	ZNF718
ALG3	0.01002898	3.370621	0.001561	0.9684842	0.9934838	ALG3
AC005746.1	-0.02602071	0.06101975	0.001555716	0.9685375	0.9934838	AC005746.1
PDF	-0.02673848	0.7487223	0.001553809	0.9685568	0.9934838	PDF
AC114947.2	-0.01990696	0.2129384	0.001522055	0.9688796	0.9937147	AC114947.2
TPTE2	-0.02743931	0.02021981	0.001521784	0.9688824	0.9937147	TPTE2
CCDC18-AS1	0.01136124	5.500306	0.001516948	0.9689318	0.9937147	CCDC18-AS1
HCLS1	0.01389888	5.268033	0.001476246	0.9693513	0.9940483	HCLS1
AC020549.1	-0.03681969	0.7349787	0.001472915	0.9693858	0.9940483	AC020549.1
SPATA6L	0.01341453	2.453719	0.001468646	0.9694302	0.9940483	SPATA6L
VRK2	-0.007337416	4.580599	0.001466076	0.969457	0.9940483	VRK2
AL645924.2	-0.0159433	1.178524	0.001455529	0.969567	0.9941098	AL645924.2
EXOC6B	-0.007693188	5.588486	0.001436786	0.9697635	0.99426	EXOC6B
DOCK1	0.008433561	7.463934	0.001412546	0.9700195	0.9944004	DOCK1
DUSP1	0.0224513	8.352612	0.001406195	0.9700869	0.9944004	DUSP1
TNKS1BP1	-0.01174006	7.38127	0.001404896	0.9701007	0.9944004	TNKS1BP1
RAB42	0.01520215	1.019535	0.001403992	0.9701104	0.9944004	RAB42
KBTBD7	0.008882353	4.435506	0.001392818	0.9702295	0.9944004	KBTBD7
FBXO7	-0.007648131	6.36282	0.001391236	0.9702464	0.9944004	FBXO7
USP18	-0.01305969	2.470374	0.001390865	0.9702504	0.9944004	USP18
GLYR1	0.006688849	6.066145	0.00137909	0.9703765	0.9944784	GLYR1
TMEM37	0.0146379	3.002499	0.001367556	0.9705006	0.9945054	TMEM37
SRSF4	-0.00605268	6.522738	0.001362386	0.9705564	0.9945054	SRSF4
LMAN2	0.008821647	6.637585	0.001357343	0.9706109	0.9945054	LMAN2
AC093726.2	-0.01814764	0.16278	0.001354833	0.9706381	0.9945054	AC093726.2
DHX36	-0.006721917	6.096612	0.001349121	0.9707	0.9945054	DHX36
CCNT1	-0.007111721	6.212391	0.001346647	0.9707268	0.9945054	CCNT1
KCNAB1	-0.00860623	4.68628	0.001344256	0.9707528	0.9945054	KCNAB1
AL031670.1	0.01770381	0.1568282	0.00133775	0.9708237	0.9945267	AL031670.1
SH3BP5-AS1	-0.008057952	4.581066	0.001329509	0.9709136	0.9945566	SH3BP5-AS1
TM9SF2	-0.007937839	8.408847	0.00132592	0.9709529	0.9945566	TM9SF2
CARHSP1	-0.007542013	4.74606	0.001307642	0.9711537	0.9946739	CARHSP1
DEGS1	-0.007826355	5.115497	0.001306398	0.9711674	0.9946739	DEGS1
SUPV3L1	-0.007666519	4.617627	0.001291693	0.9713301	0.9947893	SUPV3L1
EIF2S3	-0.008290122	7.341928	0.001276414	0.9715001	0.9948424	EIF2S3
HM13-IT1	0.0189265	0.222189	0.001276216	0.9715023	0.9948424	HM13-IT1
TEX52	0.01766084	0.5739752	0.001273556	0.971532	0.9948424	TEX52
TMED2	0.009452743	8.731979	0.001266091	0.9716155	0.9948767	TMED2
CELSR1	0.01172652	5.837327	0.001258945	0.9716957	0.9948974	CELSR1
Z95331.1	-0.01038001	3.442574	0.001255375	0.9717359	0.9948974	Z95331.1
AC060780.1	0.009844636	3.475306	0.001231936	0.9720008	0.9951175	AC060780.1
SMCR5	-0.01717821	1.281436	0.001221555	0.972119	0.9951706	SMCR5
CLPTM1	-0.009125099	5.162353	0.001218598	0.9721528	0.9951706	CLPTM1
STAT1	-0.01244407	7.136802	0.001211326	0.9722359	0.9951711	STAT1
AC107375.1	-0.01412502	1.401095	0.001209809	0.9722533	0.9951711	AC107375.1
SH3BP4	-0.01261559	7.477365	0.001199818	0.9723681	0.9951739	SH3BP4
AL080317.3	0.01006562	2.799799	0.001198336	0.9723852	0.9951739	AL080317.3
C9orf84	-0.01427018	3.024156	0.00119458	0.9724284	0.9951739	C9orf84
ATAD1	0.008035552	6.076144	0.001192177	0.9724562	0.9951739	ATAD1
ORAI3	-0.009909657	2.924553	0.001186032	0.9725272	0.995177	ORAI3
ARHGAP5	-0.006527366	8.610764	0.001182718	0.9725656	0.995177	ARHGAP5
CARS2	-0.005867373	5.620256	0.001175016	0.9726551	0.995177	CARS2
TSPAN10	-0.01171553	1.387367	0.001171024	0.9727015	0.995177	TSPAN10
RALGDS	0.01108051	7.111488	0.001170347	0.9727094	0.995177	RALGDS
AL365330.1	-0.01446678	0.8620072	0.001151488	0.9729301	0.9953278	AL365330.1
WDFY4	0.01149132	2.190866	0.001149203	0.972957	0.9953278	WDFY4
EML1	0.008657761	4.31512	0.001137539	0.9730945	0.9954173	EML1
DOCK3	-0.01136199	3.121504	0.0011281	0.9732063	0.9954805	DOCK3
AC105094.1	-0.03819837	1.315578	0.00112214	0.9732772	0.9955018	AC105094.1
RUFY3	-0.006180508	6.336256	0.00108962	0.9736671	0.9958158	RUFY3
ZFC3H1	0.007103526	6.108065	0.001088193	0.9736843	0.9958158	ZFC3H1
AC087482.1	0.01387995	-0.3332618	0.001074741	0.9738474	0.995899	AC087482.1
APOL3	0.01012037	5.10404	0.001056346	0.9740721	0.995899	APOL3
TPD52L2	0.00695393	5.80457	0.001055925	0.9740773	0.995899	TPD52L2
SLC35C1	-0.01031331	3.886383	0.00104061	0.9742659	0.995899	SLC35C1
SLC12A5	-0.02438526	0.4294744	0.001038814	0.9742881	0.995899	SLC12A5
PSME4	0.008066298	7.278034	0.001035971	0.9743233	0.995899	PSME4
AC245060.6	-0.01481148	1.269275	0.001034583	0.9743405	0.995899	AC245060.6
STK11IP	0.008411389	4.405572	0.001032084	0.9743715	0.995899	STK11IP
SCOC	0.007616722	5.883631	0.001029604	0.9744023	0.995899	SCOC
PSKH1	-0.008386776	4.045914	0.001024121	0.9744705	0.995899	PSKH1
HOOK2	0.007893215	6.128041	0.001023159	0.9744825	0.995899	HOOK2
AC009303.2	-0.01101729	1.693389	0.001022577	0.9744898	0.995899	AC009303.2
JPH2	-0.01327134	4.035407	0.001016625	0.9745641	0.995899	JPH2
GATAD1	-0.006510522	5.558746	0.001015414	0.9745793	0.995899	GATAD1
ATP10A	0.01757502	5.235988	0.001012961	0.97461	0.995899	ATP10A
RTEL1	-0.01429032	1.112029	0.001012299	0.9746183	0.995899	RTEL1
FRMD3	-0.008451712	3.800018	0.001002273	0.9747442	0.995899	FRMD3
CCDC137	-0.008422729	3.328792	0.001000324	0.9747688	0.995899	CCDC137
TRIOBP	0.007259611	6.069331	0.0009962049	0.9748208	0.995899	TRIOBP
THNSL2	-0.0110368	4.653262	0.0009938397	0.9748507	0.995899	THNSL2
GSTM4	-0.00754899	3.470935	0.0009915148	0.9748801	0.995899	GSTM4
DNAJB12	-0.006201738	5.723729	0.0009899406	0.9749	0.995899	DNAJB12
BTN3A2	0.01670648	5.369066	0.0009885708	0.9749174	0.995899	BTN3A2
TTC30B	0.007455793	3.496421	0.0009840259	0.9749751	0.9959068	TTC30B
AC091544.2	0.01265018	1.995177	0.0009739908	0.975103	0.9959222	AC091544.2
BOK	-0.01039895	4.320376	0.000972818	0.975118	0.9959222	BOK
DDX3P1	0.01419773	1.414095	0.0009673706	0.9751877	0.9959222	DDX3P1
S100PBP	-0.006093448	5.307035	0.0009588879	0.9752967	0.9959222	S100PBP
IGHV3-64D	-0.02073974	4.153953	0.0009478839	0.9754388	0.9959222	IGHV3-64D
EIF2B2	0.006126379	4.167559	0.0009463281	0.975459	0.9959222	EIF2B2
ZNF429	0.00953948	3.862029	0.000945821	0.9754656	0.9959222	ZNF429
RNF217	-0.007755857	5.816442	0.0009448054	0.9754787	0.9959222	RNF217
AL391825.1	0.01682399	0.8491505	0.0009439599	0.9754897	0.9959222	AL391825.1
MRPS17	-0.009542056	2.389072	0.0009438594	0.975491	0.9959222	MRPS17
RNF216P1	-0.007660522	3.716188	0.0009362709	0.9755897	0.9959362	RNF216P1
ZDHHC15	0.006847916	4.275564	0.000933454	0.9756264	0.9959362	ZDHHC15
WDFY1	0.006517803	6.371844	0.0009289754	0.975685	0.9959362	WDFY1
CKS1B	-0.01200288	1.297609	0.0009274426	0.975705	0.9959362	CKS1B
AKIP1	-0.007806138	2.953433	0.0009233376	0.9757588	0.99594	AKIP1
EPHA6	0.01675395	1.040617	0.0009179063	0.9758302	0.9959618	EPHA6
ATG9B	0.0271146	0.1495734	0.0009071631	0.975972	0.9960008	ATG9B
RORA	-0.006281166	6.274829	0.0009069735	0.9759745	0.9960008	RORA
AP005432.1	0.01455425	0.4468282	0.0008992056	0.9760776	0.9960008	AP005432.1
PURB	0.006647373	6.287149	0.0008971331	0.9761052	0.9960008	PURB
CLUAP1	-0.007405276	4.364095	0.0008961065	0.9761189	0.9960008	CLUAP1
ASNS	-0.008109135	4.238322	0.0008904653	0.9761941	0.9960265	ASNS
PPAN	-0.01254765	1.294541	0.000878969	0.9763483	0.9960656	PPAN
RPS6KA1	0.006628403	5.966109	0.0008784034	0.9763559	0.9960656	RPS6KA1
AC244131.1	-0.01899773	0.1245104	0.0008735667	0.976421	0.9960656	AC244131.1
AC046158.3	0.009316009	2.284438	0.000872694	0.9764328	0.9960656	AC046158.3
MARCH1	-0.008576235	5.140527	0.0008612355	0.976588	0.9961728	MARCH1
GDPD1	0.008892357	2.179806	0.0008545418	0.9766791	0.9961729	GDPD1
AC006116.5	-0.01404868	0.1963894	0.0008516814	0.9767182	0.9961729	AC006116.5
CDADC1	-0.00717814	3.168405	0.0008502087	0.9767383	0.9961729	CDADC1
CD300LF	0.008746847	1.142719	0.0008299461	0.9770171	0.9962268	CD300LF
USP51	0.0102194	2.132842	0.0008279715	0.9770444	0.9962268	USP51
ETF1	0.0057158	6.870976	0.0008245088	0.9770925	0.9962268	ETF1
PRKD2	0.006785298	4.725637	0.000821229	0.9771381	0.9962268	PRKD2
ZC3H12A	-0.01292827	4.483587	0.0008200678	0.9771542	0.9962268	ZC3H12A
TAGLN	-0.01011482	7.661021	0.0008198476	0.9771573	0.9962268	TAGLN
MFAP1	-0.006066273	4.652979	0.0008183258	0.9771785	0.9962268	MFAP1
BTK	0.01026401	3.607182	0.0008173688	0.9771919	0.9962268	BTK
RHD	0.0244254	1.145181	0.0008113147	0.9772765	0.9962619	RHD
CHMP4A	-0.01110859	1.201306	0.0008049891	0.9773652	0.9962802	CHMP4A
ST7-OT4	0.01010678	1.433553	0.0008029009	0.9773946	0.9962802	ST7-OT4
SNX33	0.006781983	5.841573	0.0007979571	0.9774642	0.9963002	SNX33
ZBTB20-AS1	0.008312758	2.597329	0.0007837307	0.977666	0.9963166	ZBTB20-AS1
ALDH8A1	-0.01454154	0.794029	0.000773575	0.9778111	0.9963166	ALDH8A1
PLCG2	0.007151318	5.528903	0.0007700215	0.9778621	0.9963166	PLCG2
CXorf57	0.008870229	1.779557	0.0007653032	0.97793	0.9963166	CXorf57
RNU5D-1	0.02279037	0.4882604	0.000761645	0.9779828	0.9963166	RNU5D-1
SHANK3	-0.009463964	4.738406	0.0007598229	0.9780092	0.9963166	SHANK3
RET	0.01449396	3.695269	0.0007586616	0.978026	0.9963166	RET
PNOC	0.0102209	0.9060601	0.0007562534	0.9780609	0.9963166	PNOC
VPS37D	-0.01331531	2.161065	0.0007557829	0.9780677	0.9963166	VPS37D
ATXN7L1	0.006927294	3.935792	0.0007553491	0.978074	0.9963166	ATXN7L1
C14orf93	-0.006611497	3.304424	0.0007519085	0.978124	0.9963166	C14orf93
ODF2L	-0.005254845	5.546626	0.0007471372	0.9781935	0.9963166	ODF2L
AC009948.5	-0.009567846	2.284336	0.0007351877	0.9783685	0.9963166	AC009948.5
TAGLN2P1	-0.01098308	1.360687	0.000726453	0.9784974	0.9963166	TAGLN2P1
AP5M1	0.005727845	6.190427	0.0007264123	0.978498	0.9963166	AP5M1
AL603756.1	-0.009352389	1.596782	0.0007201339	0.9785911	0.9963166	AL603756.1
COMTD1	-0.01146081	3.440161	0.0007160244	0.9786522	0.9963166	COMTD1
ALOX5	-0.009448867	4.309538	0.0007156965	0.9786571	0.9963166	ALOX5
EPS15	-0.0056229	7.21051	0.0007143667	0.978677	0.9963166	EPS15
PRRC2C	0.006288078	7.560093	0.0007096791	0.978747	0.9963166	PRRC2C
TMEM106B	0.006381123	6.993024	0.0007083378	0.9787671	0.9963166	TMEM106B
